CEPI,CEPF,UF,REGIÃO,PRAZO(DIAS ÚTEIS),5,10,20,30,40,50,60,70,100,150,200,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS MÁXIMO,GRIS(%)
68950000,68959999,AP,API,22,"84,24","84,24","110,36","125,81","167,32","167,32","209,16","209,16","267,71","377,49","479,41","2,40","7,55%","5,18",,"0,20%"
68960000,68972999,AP,API,23,"84,24","84,24","110,36","125,81","167,32","167,32","209,16","209,16","267,71","377,49","479,41","2,40","7,55%","5,18",,"0,20%"
68973000,68975999,AP,API,22,"84,24","84,24","110,36","125,81","167,32","167,32","209,16","209,16","267,71","377,49","479,41","2,40","7,55%","5,18",,"0,20%"
68976000,68979999,AP,API,23,"84,24","84,24","110,36","125,81","167,32","167,32","209,16","209,16","267,71","377,49","479,41","2,40","7,55%","5,18",,"0,20%"
68980000,68989999,AP,API,23,"84,24","84,24","110,36","125,81","167,32","167,32","209,16","209,16","267,71","377,49","479,41","2,40","7,55%","5,18",,"0,20%"
68990000,68996999,AP,API,23,"84,24","84,24","110,36","125,81","167,32","167,32","209,16","209,16","267,71","377,49","479,41","2,40","7,55%","5,18",,"0,20%"
68997000,68999999,AP,API,22,"84,24","84,24","110,36","125,81","167,32","167,32","209,16","209,16","267,71","377,49","479,41","2,40","7,55%","5,18",,"0,20%"
69000001,69099999,AM,AMC,24,"72,20","72,20","94,58","107,82","143,41","143,41","179,27","179,27","229,45","323,53","410,88","2,05","0,65%","5,18",,"0,20%"
69100001,69113999,AM,AMI,26,"96,35","96,35","126,21","143,89","191,35","191,35","239,21","239,21","306,17","431,70","548,28","2,75","0,70%","5,18",,"0,20%"
69114000,69116999,AM,AMF,26,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69117000,69119999,AM,AMI,26,"96,35","96,35","126,21","143,89","191,35","191,35","239,21","239,21","306,17","431,70","548,28","2,75","0,70%","5,18",,"0,20%"
69120000,69129999,AM,AMF,26,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69130000,69134999,AM,AMF,29,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69135000,69139999,AM,AMF,26,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69140000,69149999,AM,AMF,28,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69150001,69159999,AM,AMF,29,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69160000,69179999,AM,AMF,27,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69180000,69189999,AM,AMF,26,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69190000,69194999,AM,AMF,26,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69195000,69199999,AM,AMF,30,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69200000,69229999,AM,AMF,30,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69230000,69239999,AM,AMF,28,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69240000,69249999,AM,AMF,26,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69250000,69254999,AM,AMF,29,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69255000,69259999,AM,AMF,29,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69260000,69264999,AM,AMF,27,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69265000,69279999,AM,AMF,22,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69280000,69299999,AM,AMF,30,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69300001,69339999,RR,RRC,26,"98,50","98,50","110,62","126,11","167,72","167,72","209,65","209,65","268,34","378,36","480,52","2,40","0,80%","5,18",,"0,20%"
69340000,69342999,RR,RRI,27,"104,55","104,55","136,96","156,12","207,65","207,65","259,55","259,55","332,23","468,45","594,93","2,97","0,80%","5,18",,"0,20%"
69343000,69344999,RR,RRI,27,"104,55","104,55","136,96","156,12","207,65","207,65","259,55","259,55","332,23","468,45","594,93","2,97","0,80%","5,18",,"0,20%"
69345000,69347999,RR,RRI,24,"104,55","104,55","136,96","156,12","207,65","207,65","259,55","259,55","332,23","468,45","594,93","2,97","0,80%","5,18",,"0,20%"
69348000,69349999,RR,RRI,27,"104,55","104,55","136,96","156,12","207,65","207,65","259,55","259,55","332,23","468,45","594,93","2,97","0,80%","5,18",,"0,20%"
69350000,69354999,RR,RRI,27,"104,55","104,55","136,96","156,12","207,65","207,65","259,55","259,55","332,23","468,45","594,93","2,97","0,80%","5,18",,"0,20%"
69355000,69357999,RR,RRI,27,"104,55","104,55","136,96","156,12","207,65","207,65","259,55","259,55","332,23","468,45","594,93","2,97","0,80%","5,18",,"0,20%"
69358000,69359999,RR,RRI,27,"104,55","104,55","136,96","156,12","207,65","207,65","259,55","259,55","332,23","468,45","594,93","2,97","0,80%","5,18",,"0,20%"
69360000,69369999,RR,RRI,26,"104,55","104,55","136,96","156,12","207,65","207,65","259,55","259,55","332,23","468,45","594,93","2,97","0,80%","5,18",,"0,20%"
69370000,69372999,RR,RRI,27,"104,55","104,55","136,96","156,12","207,65","207,65","259,55","259,55","332,23","468,45","594,93","2,97","0,80%","5,18",,"0,20%"
69373000,69374999,RR,RRI,26,"104,55","104,55","136,96","156,12","207,65","207,65","259,55","259,55","332,23","468,45","594,93","2,97","0,80%","5,18",,"0,20%"
69375000,69377999,RR,RRI,27,"104,55","104,55","136,96","156,12","207,65","207,65","259,55","259,55","332,23","468,45","594,93","2,97","0,80%","5,18",,"0,20%"
69378000,69379999,RR,RRI,26,"104,55","104,55","136,96","156,12","207,65","207,65","259,55","259,55","332,23","468,45","594,93","2,97","0,80%","5,18",,"0,20%"
69380000,69389999,RR,RRI,27,"104,55","104,55","136,96","156,12","207,65","207,65","259,55","259,55","332,23","468,45","594,93","2,97","0,80%","5,18",,"0,20%"
69390000,69399999,RR,RRI,28,"104,55","104,55","136,96","156,12","207,65","207,65","259,55","259,55","332,23","468,45","594,93","2,97","0,80%","5,18",,"0,20%"
69400001,69414999,AM,AMI,26,"96,35","96,35","126,21","143,89","191,35","191,35","239,21","239,21","306,17","431,70","548,28","2,75","0,70%","5,18",,"0,20%"
69415000,69424999,AM,AMI,27,"96,35","96,35","126,21","143,89","191,35","191,35","239,21","239,21","306,17","431,70","548,28","2,75","0,70%","5,18",,"0,20%"
69425000,69429999,AM,AMF,30,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69430000,69434999,AM,AMF,30,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69435000,69439999,AM,AMF,27,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69440000,69444999,AM,AMF,26,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69445000,69449999,AM,AMF,30,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69450000,69459999,AM,AMF,29,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69460000,69469999,AM,AMF,28,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69480000,69484999,AM,AMF,34,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69490000,69494999,AM,AMF,31,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69495000,69499999,AM,AMF,32,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69500000,69509999,AM,AMF,39,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69510000,69519999,AM,AMF,39,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69520000,69529999,AM,AMF,38,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69530000,69539999,AM,AMF,27,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69540000,69549999,AM,AMF,31,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69550001,69559999,AM,AMF,29,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69600000,69619999,AM,AMF,32,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69620000,69629999,AM,AMF,35,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69630000,69639999,AM,AMF,33,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69640000,69649999,AM,AMF,33,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69650000,69659999,AM,AMF,35,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69660000,69669999,AM,AMF,28,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69670000,69679999,AM,AMF,32,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69680000,69684999,AM,AMF,32,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69685000,69699999,AM,AMF,36,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69700000,69729999,AM,AMF,29,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69730000,69734999,AM,AMI,28,"96,35","96,35","126,21","143,89","191,35","191,35","239,21","239,21","306,17","431,70","548,28","2,75","0,70%","5,18",,"0,20%"
69735000,69739999,AM,AMI,27,"96,35","96,35","126,21","143,89","191,35","191,35","239,21","239,21","306,17","431,70","548,28","2,75","0,70%","5,18",,"0,20%"
69740000,69749999,AM,AMF,32,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69750000,69799999,AM,AMF,34,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69800000,69819999,AM,AMF,18,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69820000,69829999,AM,AMF,37,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69830000,69849999,AM,AMF,41,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69850000,69859999,AM,AMF,21,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69860000,69869999,AM,AMF,46,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69870000,69879999,AM,AMF,47,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69880000,69889999,AM,AMF,48,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69890000,69894999,AM,AMF,23,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69895000,69899999,AM,AMF,19,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","7,70%","5,18",,"0,20%"
69900001,69924999,AC,ACC,17,"79,00","79,00","84,26","96,05","127,74","127,74","159,69","159,69","204,39","288,19","366,01","1,82","0,65%","5,18",,"0,20%"
69925000,69925999,AC,ACI,17,"91,69","91,69","120,11","136,93","182,13","182,13","227,65","227,65","291,40","410,86","521,80","2,60","0,70%","5,18",,"0,20%"
69926000,69926999,AC,ACI,19,"91,69","91,69","120,11","136,93","182,13","182,13","227,65","227,65","291,40","410,86","521,80","2,60","0,70%","5,18",,"0,20%"
69927000,69927999,AC,ACI,20,"91,69","91,69","120,11","136,93","182,13","182,13","227,65","227,65","291,40","410,86","521,80","2,60","0,70%","5,18",,"0,20%"
69928000,69929999,AC,ACI,19,"91,69","91,69","120,11","136,93","182,13","182,13","227,65","227,65","291,40","410,86","521,80","2,60","0,70%","5,18",,"0,20%"
69930000,69930999,AC,ACI,20,"91,69","91,69","120,11","136,93","182,13","182,13","227,65","227,65","291,40","410,86","521,80","2,60","0,70%","5,18",,"0,20%"
69931000,69931999,AC,ACI,20,"91,69","91,69","120,11","136,93","182,13","182,13","227,65","227,65","291,40","410,86","521,80","2,60","0,70%","5,18",,"0,20%"
69932000,69933999,AC,ACI,20,"91,69","91,69","120,11","136,93","182,13","182,13","227,65","227,65","291,40","410,86","521,80","2,60","0,70%","5,18",,"0,20%"
69934000,69934999,AC,ACI,22,"91,69","91,69","120,11","136,93","182,13","182,13","227,65","227,65","291,40","410,86","521,80","2,60","0,70%","5,18",,"0,20%"
69935000,69939999,AC,ACI,19,"91,69","91,69","120,11","136,93","182,13","182,13","227,65","227,65","291,40","410,86","521,80","2,60","0,70%","5,18",,"0,20%"
69940000,69944999,AC,ACI2,19,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","0,80%","5,18",,"0,20%"
69945000,69949999,AC,ACI,19,"91,69","91,69","120,11","136,93","182,13","182,13","227,65","227,65","291,40","410,86","521,80","2,60","0,70%","5,18",,"0,20%"
69950000,69954999,AC,ACI2,19,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","0,80%","5,18",,"0,20%"
69955000,69959999,AC,ACI2,23,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","0,80%","5,18",,"0,20%"
69960000,69969999,AC,ACI2,19,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","0,80%","5,18",,"0,20%"
69970000,69974999,AC,ACI2,19,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","0,80%","5,18",,"0,20%"
69975000,69979999,AC,ACI2,21,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","0,80%","5,18",,"0,20%"
69980000,69981999,AC,ACI2,19,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","0,80%","5,18",,"0,20%"
69982000,69982999,AC,ACI2,23,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","0,80%","5,18",,"0,20%"
69983000,69984999,AC,ACI2,26,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","0,80%","5,18",,"0,20%"
69985000,69989999,AC,ACI2,20,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","0,80%","5,18",,"0,20%"
69990000,69999999,AC,ACI2,22,"161,28","161,28","211,26","240,85","320,32","320,32","400,40","400,40","512,52","722,65","917,76","4,60","0,80%","5,18",,"0,20%"
70000000,70639999,DF,DFC,3,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
70640000,70699999,DF,DFI,3,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
70700000,70999999,DF,DFC,3,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
71000000,71250820,DF,DFI,3,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
71250821,71499999,DF,DFC,3,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
71500000,71569999,DF,DFI,4,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
71570000,71599999,DF,DFI,4,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
71600000,71689999,DF,DFI,4,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
71690000,71699999,DF,DFI,4,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
71700000,71724999,DF,DFC,3,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
71725000,71729999,DF,DFI,3,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
71730000,71799999,DF,DFC,3,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
71800000,71899999,DF,DFI,4,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
71900000,72199999,DF,DFI,4,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
72200000,72299999,DF,DFI,4,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
72300000,72399999,DF,DFI,4,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
72400000,72499999,DF,DFI,4,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
72500000,72599999,DF,DFI,4,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
72600000,72699999,DF,DFI,4,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
72700000,72799999,DF,DFI,4,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
73000000,73299999,DF,DFI,4,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
73300000,73499999,DF,DFI,4,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
72800001,72859999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
72860001,72869999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
72870001,72879999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
72880001,72899999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
72900001,72909999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
72910001,72929999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
72930000,72939999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
72940000,72959999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
72960000,72974999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
72975000,72979999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
72980000,72989999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73500000,73699999,DF,DFC,3,"18,23","18,23","23,89","27,23","36,22","36,22","45,27","45,27","57,95","81,70","103,78","0,52","0,50%","5,18",,"0,20%"
73700000,73729999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73730000,73739999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73740000,73749999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73750000,73757999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73758000,73758000,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73758000,73759999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73760000,73769999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73770000,73779999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73780000,73789999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73790000,73794999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73795000,73799999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73800001,73819999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73820000,73824999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73825000,73829999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73830000,73839999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73840000,73849999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73850000,73859999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73860000,73864999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73865000,73869999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73870000,73889999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73890000,73899999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73900000,73909999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73910000,73919999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73920000,73929999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73930000,73949999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73950000,73969999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73970000,73974999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
