CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,5.000,10.000,15.000,20.000,30.000,40.000,50.000,60.000,70.000,80.000,90.000,100.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS(%),FAIXA INICIAL DE GRIS,TAS VALOR FIXO,FAIXA INICIAL DE COLETA,FAIXA FINAL DE COLETA,FAIXA INICIAL DE ENTREGA,SECCAT VALOR FIXO,SEGURO MÍNIMO,SEGURO(%),FAIXA INICIAL DE CTE,FAIXA FINAL DE CTE,PEDÁGIO VALOR FIXO,PEDÁGIO FRAÇÃO A CADA x KG
78695000,78697999,10,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78698000,78699999,5,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78700001,78759999,8,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78760000,78769999,14,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78770000,78772999,6,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78773000,78774999,14,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78775000,78779999,14,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78780000,78784999,6,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78785000,78789999,6,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78790000,78794999,10,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78795000,78799999,10,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78800000,78809999,8,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78810000,78819999,6,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78820000,78829999,6,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78830000,78834999,8,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78835000,78839999,6,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78840000,78849999,6,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78850000,78854999,6,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78855000,78859999,11,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78860000,78869999,7,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78870000,78874999,6,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78875000,78879999,6,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78880000,78884999,8,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78885000,78886999,7,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78888000,78889999,7,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
78890001,78899999,6,,"49,21","61,52","65,28","69,04","75,11","82,4","88,8","96,44","150,22","155,81","161,4","166,98","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79000001,79129999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79130000,79139999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79140000,79149999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79150000,79169999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79170000,79179999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79180000,79189999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79190000,79199999,9,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79200000,79209999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79210000,79214999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79215000,79219999,9,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79220000,79229999,9,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79230000,79239999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79240000,79259999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79260000,79269999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79270000,79279999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79280000,79289999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79290000,79299999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79300001,79369999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79370000,79379999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79380000,79389999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79390000,79399999,12,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79400000,79409999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79410000,79414999,9,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79415000,79419999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79420000,79427999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79428000,79429999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79430000,79439999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79440000,79449999,9,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79450000,79459999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79460000,79469999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79470000,79479999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79480000,79489999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79490000,79499999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79500000,79529999,4,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,0,0,0,0,0,"4,96",100
79530000,79539999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79540000,79549999,4,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,0,0,0,0,0,"4,96",100
79550000,79555999,5,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,0,0,0,0,0,"4,96",100
79556000,79559999,7,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,0,0,0,0,0,"4,96",100
79560000,79569999,4,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,0,0,0,0,0,"4,96",100
79570000,79579999,4,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,0,0,0,0,0,"4,96",100
79580000,79589999,5,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,0,0,0,0,0,"4,96",100
79590000,79599999,4,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,0,0,0,0,0,"4,96",100
79600001,79669999,4,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,0,0,0,0,0,"4,96",100
79670000,79679999,5,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,0,0,0,0,0,"4,96",100
79680000,79689999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79690000,79699999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79700000,79709999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79710000,79719999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79720000,79729999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79730000,79739999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79740000,79744999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79745000,79749999,17,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79750000,79759999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79760000,79764999,13,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79765000,79769999,13,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79770000,79779999,13,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79780000,79784999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79785000,79789999,13,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79790000,79799999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79800001,79879999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79880000,79889999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79890000,79899999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79900001,79909999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79910000,79919999,13,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79920000,79924999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79925000,79929999,13,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79930000,79934999,13,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79935000,79939999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79940000,79949999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79950000,79954999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79955000,79959999,13,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79960000,79964999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79965000,79969999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79970000,79974999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79975000,79979999,9,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79980000,79984999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79985000,79989999,13,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79990000,79994999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
79995000,79999999,10,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","88,61","138,05","143,19","148,32","153,46","5,72",0,"1,55","0,1",10000,"4,96",0,0,0,"24,08",0,0,0,0,"4,96",100
80000001,82999999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83000001,83189999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83190000,83199999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83200001,83254999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83255000,83259999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83260000,83279999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83280000,83299999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83300001,83319999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83320001,83349999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83350000,83369999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83370000,83389999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83390000,83399999,8,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,"18,55","11,51","0,5",0,0,"4,96",100
83400001,83419999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83420000,83429999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83430000,83449999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83450000,83479999,5,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,"18,55","11,51","0,5",0,0,"4,96",100
83480000,83489999,5,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,"18,55","11,51","0,5",0,0,"4,96",100
83490000,83499999,5,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,"18,55","11,51","0,5",0,0,"4,96",100
83500001,83534999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83535000,83539999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83540000,83559999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
83560000,83569999,3,,"34,12","42,65",0,"47,87","52,07",0,"61,56",0,"69,44",0,0,"154,36","5,72",0,"1,55","0,1",10000,0,0,0,0,0,0,0,0,0,"4,96",100
