CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,10.000,20.000,40.000,60.000,70.000,100.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS(%),TRT MÍNIMO,TRT(%),FAIXA INICIAL DE ENTREGA,OUTRA TAXA VALOR FIXO,TDE VALOR FIXO,PEDÁGIO VALOR FIXO,PEDÁGIO FRAÇÃO A CADA x KG,CTE VALOR FIXO
96176500,96176500,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96177000,96177000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96178000,96178000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96181000,96181000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96183000,96183000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96185000,96185000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96186000,96186000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96187000,96187000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96188000,96188000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96190000,96190000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96193000,96193000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96195000,96195000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96200001,96220999,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96221000,96221000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96221001,96221999,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96222000,96222000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96222001,96222999,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96223000,96223000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96223001,96223999,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96224000,96224000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96224001,96224999,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96225000,96225000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","199,96","271,98","4,1",100,"6,42"
96227000,96227000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96228000,96228000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","199,96","271,98","4,1",100,"6,42"
96230000,96230000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96240000,96240000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96245000,96245000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96250000,96250000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96255000,96255000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96270000,96270000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","107,4","271,98","4,1",100,"6,42"
96275000,96275000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96280000,96280000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96285000,96285000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96290000,96290000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","107,4","271,98","4,1",100,"6,42"
96293000,96293000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96295000,96295000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96297000,96297000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96300000,96300000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96310000,96310000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96320000,96320000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96330000,96330000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96335000,96335000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96340000,96340000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96350000,96350000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96360000,96369999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96370000,96370000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96370001,96379999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96380000,96380000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96380001,96389999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96390000,96390000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96390001,96394999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96395000,96395000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96400001,96429999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96431000,96431000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","174,82","271,98","4,1",100,"6,42"
96435000,96435000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","174,82","271,98","4,1",100,"6,42"
96437000,96437000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96439000,96439000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
96441000,96441000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
96443000,96443000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","174,82","271,98","4,1",100,"6,42"
96444000,96444000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96445000,96445000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","174,82","271,98","4,1",100,"6,42"
96450000,96450000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96455000,96455000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
96460000,96469999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","137,11","271,98","4,1",100,"6,42"
96470000,96470000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","117,69","271,98","4,1",100,"6,42"
96485000,96485000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96487000,96487000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","199,96","271,98","4,1",100,"6,42"
96490000,96490000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96495000,96495000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","137,11","271,98","4,1",100,"6,42"
96500000,96510999,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96511000,96511000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96521000,96521000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96524000,96524000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96526000,96526000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96528000,96528000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96530000,96530000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96535000,96535000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96540000,96540000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96545000,96545000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96550000,96550000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96570000,96570000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96575000,96575000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
96578000,96578000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
96580000,96580000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
96583000,96583000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
96585000,96585000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","174,82","271,98","4,1",100,"6,42"
96590000,96590000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","137,11","271,98","4,1",100,"6,42"
96600000,96600000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96610000,96610000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96635000,96635000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96640000,96640000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96655000,96655000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96660000,96660000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96665000,96665000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96670000,96670000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96675000,96675000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96680000,96680000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96685000,96685000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96690000,96690000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96695000,96695000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96700000,96700000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96720000,96720000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96730000,96730000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96735000,96735000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96740000,96740000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96745000,96749999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96750000,96750000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96753000,96753000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96755000,96755000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96760000,96760000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96765000,96765000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96770000,96770000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96780001,96799999,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96800001,96849999,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96850000,96850000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96853000,96853000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96856000,96856000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96859000,96859000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96868000,96868000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96871000,96871000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96875000,96875000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96878000,96878000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96880000,96887999,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96888000,96889999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96890000,96890000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96894000,96894000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96898000,96898000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96900000,96900970,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96908000,96908000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96910000,96910000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96912000,96912000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96913000,96913000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96915000,96915000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96920000,96920000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96925000,96925000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
96930000,96930000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96935000,96935000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96950000,96950000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96960000,96960000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96970000,96970000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96980000,96980000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
96990000,96990000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
97000001,97119999,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97120000,97120000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
97145000,97145000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
97150000,97150000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","117,69","271,98","4,1",100,"6,42"
97160000,97160000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97165000,97165000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","137,11","271,98","4,1",100,"6,42"
97170000,97170000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97180000,97180000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","117,69","271,98","4,1",100,"6,42"
97185000,97185000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97190000,97190000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","137,11","271,98","4,1",100,"6,42"
97195000,97195000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97200000,97200000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97210000,97210000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97220000,97220000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97230000,97230000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97235000,97235000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97250000,97250000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97260000,97260000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97270000,97270000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","365,63","271,98","4,1",100,"6,42"
97280000,97280000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97300000,97304999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97305000,97305000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97305001,97309999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97310000,97310000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","174,82","271,98","4,1",100,"6,42"
97310001,97319999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97320000,97320000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97320001,97329999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97330000,97330000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97330001,97334999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
