CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,10.000,20.000,30.000,50.000,75.000,100.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS(%),PEDÁGIO VALOR FIXO,PEDÁGIO FRAÇÃO A CADA x KG,TAS VALOR FIXO,TRT VALOR FIXO,TDE MÍNIMO,TDE MÁXIMO,TDE(%),TDA(%),ENTREGA VALOR FIXO
68192200,68192200,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68192300,68192300,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68192400,68192400,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68192500,68192500,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68192600,68192600,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68192700,68192700,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68193000,68194999,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68198000,68199999,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68200000,68209999,22,,"238,38","255,07","272,92","312,47","357,74","438,25","2,33","0,9","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68220000,68229999,19,,"156,4","159,53","162,72","169,29","176,13","186,91","1,65","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68230000,68230000,22,,"238,38","255,07","272,92","312,47","357,74","438,25","2,33","0,9","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68235000,68235000,22,,"238,38","255,07","272,92","312,47","357,74","438,25","2,33","0,9","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68250000,68269999,22,,"238,38","255,07","272,92","312,47","357,74","438,25","2,33","0,9","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68270000,68270000,22,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68270970,68270970,22,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68275000,68275000,22,,"238,38","255,07","272,92","312,47","357,74","438,25","2,33","0,9","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68285000,68299999,22,,"238,38","255,07","272,92","312,47","357,74","438,25","2,33","0,9","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68330000,68359999,22,,"238,38","255,07","272,92","312,47","357,74","438,25","2,33","0,9","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68360000,68364999,16,,"117,3","125,51","134,3","153,76","176,04","215,65","1,6","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68365000,68369999,14,,102,"104,04","106,12","110,41","114,87","121,9","1,42","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68370001,68379199,12,,84,"85,68","87,39","90,92","94,6","100,39","1,11","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68379200,68379200,22,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68379201,68379999,12,,84,"85,68","87,39","90,92","94,6","100,39","1,11","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68380000,68380000,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68380001,68382999,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68383000,68384999,16,,102,"104,04","106,12","110,41","114,87","121,9","1,42","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68385000,68387999,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68388000,68389999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68390000,68397999,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68398000,68399999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68400000,68414999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68430000,68439999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68440000,68444999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68445000,68449999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68450000,68454999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68455000,68460999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68461000,68461000,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68462000,68462000,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68463000,68463000,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68464000,68464000,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68465000,68469999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68473000,68474999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68485000,68487999,16,,"117,3","125,51","134,3","153,76","176,04","215,65","1,6","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68488000,68489999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68500001,68500899,11,,48,"51,36","54,96","62,92","72,04","88,25","0,95","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68500990,68500990,11,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68500991,68503379,11,,48,"51,36","54,96","62,92","72,04","88,25","0,95","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68503381,68514099,11,,48,"51,36","54,96","62,92","72,04","88,25","0,95","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68514100,68514100,11,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68514101,68514199,11,,48,"51,36","54,96","62,92","72,04","88,25","0,95","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68514201,68514999,11,,48,"51,36","54,96","62,92","72,04","88,25","0,95","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68515000,68515000,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68516000,68516000,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68518000,68519999,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68520000,68520999,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68523000,68523999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68524000,68524999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68525000,68526999,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68527000,68529999,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68530000,68532999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68533000,68533000,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68533001,68534999,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68535000,68536999,11,,48,"51,36","54,96","62,92","72,04","88,25","0,95","0,5",0,0,"5,5",100,"3,2",30,351,351,10,10,18
68537000,68539999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68540000,68542999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68543000,68544999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68548000,68548999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68549000,68554999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68555001,68559999,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68560000,68561999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68562000,68562000,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68562001,68563969,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68563970,68563970,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68563971,68564999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68565000,68569999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68570000,68574999,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68575000,68579999,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68580000,68584999,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68585000,68589999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68590000,68599999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68600000,68609999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68620000,68624999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68625001,68631999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68632000,68632999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68633000,68634999,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68637000,68637999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68638000,68638999,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68639000,68639999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68645000,68646999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68647000,68649999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68650000,68654999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68660000,68664999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68665000,68669999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68675000,68679999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68680000,68680000,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68682000,68682000,11,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68685000,68689999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68690000,68694999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68695000,68699999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68700001,68706999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68721000,68721999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68722000,68724999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68725000,68729999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68730000,68733999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68738000,68739999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68740001,68747999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68780000,68784999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68790000,68794999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68795000,68797999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68798000,68799999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
70000000,70639999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
70640000,70699999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
70700000,70999999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
71000000,71499999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
71500000,71569999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
71570000,71599999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
71600000,71689999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
71690000,71699999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
71700000,71724999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
71725000,71729999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
71730000,71799999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
71800000,71899999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
71900000,72199999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
72200000,72299999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
72300000,72399999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
72400000,72499999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
72500000,72599999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
72600000,72699999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
72700000,72799999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
72800001,72859999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
72860001,72869999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
72870001,72879999,2,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
72880001,72899999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
72900001,72909999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
72910001,72929999,4,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
72930000,72939999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
72940000,72959999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
72960000,72974999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
72975000,72979999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
72980000,72989999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73000000,73299999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
73300000,73499999,2,,24,"25,68","27,48","31,46","36,02","44,12","0,32","0,2","2,85","0,15","2,8",100,"3,2",30,351,351,10,10,18
73700000,73729999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73730000,73739999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73740000,73749999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73750000,73757999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73759000,73759000,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73760000,73769999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73770000,73779999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73780000,73789999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73790000,73794999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73795000,73799999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73800001,73819999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73820000,73824999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73825000,73829999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73830000,73839999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73840000,73849999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73850000,73859999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73860000,73864999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73865000,73869999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73870000,73889999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73890000,73899999,4,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73900000,73909999,4,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73910000,73919999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73920000,73929999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73930000,73949999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73950000,73969999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73970000,73974999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73975000,73979999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
73980000,73989999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
74000001,74899999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
74900001,74999999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75160000,75164999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75165000,75169999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75170000,75174999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75175000,75179999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75180000,75183999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75184000,75184999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75185000,75189999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75190000,75194999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75195000,75199999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75200000,75209999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75210000,75219999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75220000,75229999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
