CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,0.300,0.500,0.750,1.000,1.250,1.500,2.000,2.500,3.000,3.500,4.000,5.000,6.000,7.000,8.000,9.000,10.000,11.000,12.000,13.000,14.000,15.000,20.000,25.000,30.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS(%)
2311000,2313969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2314000,2318969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2319000,2330969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2331000,2332969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2333000,2413969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2414000,2415969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2416000,2422969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2423000,2430969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2431000,2464969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2465000,2465969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
